Word,Found,Original Found,Close Matches
teacup miniature horse,False,False,No close match found
teacup poodle,False,False,No close match found
teddy bear hamster,False,False,No close match found
teddy guinea pig,False,False,No close match found
teddy roosevelt terrier,False,False,No close match found
telescope fish,True,False,"telescopes, telescope, telescopic"
ten-lined june beetle,False,False,No close match found
tennessee walking horse,False,False,No close match found
tenrec,True,False,"tenure, erec, terence"
tentacled snake,True,False,"tentacles, tentacle"
tenterfield terrier,False,False,No close match found
terror bird,True,False,"terror, terrors, terrier"
texas blind snake,False,False,No close match found
texas brown tarantula,False,False,No close match found
texas coral snake,False,False,No close match found
texas garter snake,False,False,No close match found
texas heeler,False,False,No close match found
texas indigo snake,False,False,No close match found
texas night snake,False,False,No close match found
texas rat snake,False,False,No close match found
texas spiny lizard,False,False,No close match found
thai ridgeback,False,False,No close match found
thalassomedon,True,False,harassed
thanatosdrakon,False,False,No close match found
the only wild jaguar in the united states has a taste for bears,False,False,No close match found
therizinosaurus,False,False,No close match found
thornback ray,True,False,thackeray
thylacoleo,False,False,No close match found
thylacoleo carnifex,False,False,No close match found
thylacosmilus,True,False,thomisus
tibetan fox,False,False,No close match found
tibetan mastiff,False,False,No close match found
tibetan spaniel,False,False,No close match found
tibetan terrier,True,False,enterpriser
tiffany,True,False,"tiny, tiff, stiffly"
tiger muskellunge (muskie),False,False,No close match found
tiger snake,True,False,"tigers, tiger's, greensnake"
tiger swallowtail,False,False,No close match found
tiger swallowtail caterpillar,False,False,No close match found
tiger trout,True,False,"stertorous, pierrot"
tiktaalik,True,False,kaliko
timber rattlesnake (canebrake rattlesnake),False,False,No close match found
timor python,True,False,morton
tire track eel,True,False,retrace
titan beetle,True,False,"tittle, beetle"
titanoboa,True,False,"titania, titan, chattanooga"
tokay gecko,False,False,No close match found
torkie,True,False,"tories, tore, thorkel"
tornjak,True,False,"torn, tournay, tornado"
tosa,True,False,"atossa, twos, tsay"
toxodon,True,False,"woodston, stood, octoroon"
toy fox terrier,False,False,No close match found
transylvanian hound,True,False,translation
tree cricket,True,False,"cricket, crickets, ticket"
tree frog,True,False,"threefold, therefrom"
tree kangaroo,True,False,"kangaroo, kangaroos, kangaroo's"
tree snake,True,False,"greensnake, treherne, trees"
tree swallow,True,False,"swallow, swallows, wallow"
tree viper (bamboo viper),False,False,No close match found
treecreeper,True,False,"creeper, creepers, storekeeper"
treehopper,True,False,"topper, hopper, trooper"
treeing tennessee brindle,False,False,No close match found
treeing walker coonhound,False,False,No close match found
troodon,True,False,"rondon, rodion, trod"
tropicbird,True,False,"tropic, tropics, tropical"
tufted coquette,True,False,coquette
tully monster,True,False,"monster, monsters"
turaco,True,False,"tractor, turon, turan"
turkish angora,True,False,turkish
turnspit,True,False,"transit, turns, turnpike"
turtle frog,True,False,"turtle, turtles"
turtles,True,True,"turtles, turtle's, turtle"
tusoteuthis,True,False,south's
tussock moth caterpillar,False,False,No close match found
twig snake,True,False,"twinkle, twinkled, twine"
tylosaurus,True,False,"taurus, scaurus, yours"
uakari,True,False,"zakhar, quaker, karain"
uaru cichlid,False,False,No close match found
uguisu,True,False,"guise, augustus, guides"
uinta ground squirrel,False,False,No close match found
uintatherium,True,False,"interim, gatherum"
umbrellabird,True,False,"umbrella, umbrellas, umbrel"
unau (linnaeuss two-toed sloth),False,False,No close match found
underwing moth,True,False,"undergrowth, underwent, underneath"
ural owl,False,False,No close match found
urechis unicinctus (penis fish),False,False,No close match found
urial,True,False,"burial, trial, rural"
uromastyx (spiny-tailed lizard),False,False,No close match found
urutu snake,False,False,No close match found
utonagan,True,False,"utopian, tonnage, toga"
valley bulldog,True,False,bulldog
vampire crab ,True,False,"vampire, vampires"
vampire squid,True,False,"vampires, vampire"
vegavis,True,False,"engravings, vesuvius, veins"
venus flytrap,False,False,No close match found
vermilion flycatcher,True,False,flycatcher
vestal cuckoo bumblebee,False,False,No close match found
vicuña,True,False,"victual, vicar, victuals"
vine snake,True,False,"vines, snake, namesake"
vinegaroon,True,False,"vinegar, vineyard, viner"
viper boa,True,False,"viper, verona, verbal"
viper shark (dogfish),False,False,No close match found
viperfish,True,False,"perish, viper, irish"
virgin islands dwarf gecko,False,False,No close match found
volcano snail,True,False,"volcanos, volcanoes, volcano"
volpino italiano,False,False,No close match found
wahoo fish,True,False,"wolfish, hoofs, dwarfish"
waimanu,True,False,"wadman, wain, manu"
walking catfish,False,False,No close match found
walleye fish,True,False,"jellyfish, alleys"
water beetle,True,False,"wattle, waterless, warble"
water dragon,True,False,"arragon, waterman, terran"
water vole,True,False,"waterless, waterfowl, watered"
wattled jacana,False,False,No close match found
wax moth,True,False,"warmth, moth, mammoth"
weaver bird,True,False,"weaver, weavers, wearied"
weimardoodle,True,False,"waddle, doodle"
wels catfish,True,False,elfish
welsh black cattle,False,False,No close match found
welsh corgi,False,False,No close match found
welsh springer spaniel,False,False,No close match found
welsh terrier,True,False,"westerner, terrier, westerfield"
west highland terrier,False,False,No close match found
west siberian laika,False,False,No close match found
western blacklegged tick,False,False,No close match found
western blind snake,False,False,No close match found
western diamondback rattlesnake,False,False,No close match found
western gorilla,True,False,westerner
western green mamba,False,False,No close match found
western hognose snake,False,False,No close match found
western kingbird,True,False,westering
western rat snake,False,False,No close match found
western rattlesnake (northern pacific rattlesnake),False,False,No close match found
westiepoo,True,False,"weston, tippoo"
wheaten terrier,True,False,"enterpriser, chatterer"
whimbrel,True,False,"whirl, umbrel, timbre"
whinchat,True,False,"which, chicha, witchcraft"
whiptail lizard,True,False,halliards
white bass,True,False,"whites, whitewash, whiteness"
white butterfly,True,False,"butterfly, butterfly's"
white catfish,True,False,"whitefish, whitewash, whitish"
white crappie,True,False,whitechapel
white ferret / albino ferrets,False,False,No close match found
white german shepherd,False,False,No close match found
white rhinoceros,True,False,rhinoceros
white shark,True,False,"whites, whiter, whitewash"
white sturgeon ,True,False,sturgeon
white-crowned sparrow,False,False,No close match found
white-eyed vireo,False,False,No close match found
white-faced capuchin,False,False,No close match found
white-shouldered house moth,False,False,No close match found
white-tail deer,True,False,"whittier, whittaker, whiteside"
white-tailed eagle,False,False,No close match found
whoodle,True,False,"woodley, whole, woodpile"
willow flycatcher,True,False,flycatcher
willow warbler,True,False,"allowable, warbler"
winter moth,True,False,"winter, interment, innermost"
wire fox terrier,False,False,No close match found
wirehaired pointing griffon,False,False,No close match found
wirehaired vizsla,False,False,No close match found
wiwaxia,True,False,wistaria
wolf eel,True,False,"wolfe, wolfkettle, wolfe's"
wolf snake,True,False,"wolfe, snake"
woma python,True,False,compton
wood bison,True,False,"woodston, woodbine, woodpigeon"
wood duck,True,False,"woodchuck, woodcock, wooded"
wood frog,True,False,woodroof
wood tick,True,False,"woodcock, woodchuck, toothpick"
wood turtle,True,False,"turtle, wootten, woodley"
woodlouse,True,False,"woodhouse, woodhouse's, woodley"
woodlouse spider,True,False,woodhouse's
woodrat,True,False,"woodcraft, wood, drat"
wool carder bee,False,False,No close match found
woolly aphids,False,False,No close match found
woolly bear caterpillar,False,False,No close match found
worm snake,True,False,"forsake, worse, worms"
writing spider,True,False,"writings, writing"
wrought iron butterflyfish,False,False,No close match found
wryneck,True,False,"wreck, wrecks, neck"
wyandotte chicken,False,False,No close match found
wyoming toad,True,False,"wyoming, lymington"
x-ray tetra,True,False,rayther
xeme (sabines gull),False,False,No close match found
xenacanthus,True,False,"tenants, mendicants, enchanters"
xenoceratops,True,False,"generations, execrations, operators"
xenoposeidon,True,False,"poseidon, xenophon, extension"
xenotarsosaurus,False,False,No close match found
xiaosaurus,True,False,scaurus
xiaotingia,True,False,"rioting, extricating, expatiating"
xingu river ray,False,False,No close match found
xiongguanlong,False,False,No close match found
xiphactinus,True,False,"exactions, phaeacians, actions"
xoloitzcuintli,False,False,No close match found
yabby,True,False,"tabby, cabby, babby"
yakutian laika,False,False,No close match found
yarara,True,False,"array, arras, tartar"
yellow anaconda,False,False,No close match found
yellow aphids,True,False,"yellowish, yellows, fellowships"
yellow bass,True,False,"yellows, yellow, yellowish"
yellow bellied sapsucker,False,False,No close match found
yellow belly ball python,False,False,No close match found
yellow bullhead catfish,False,False,No close match found
yellow cobra,True,False,"yellower, yellow"
yellow crazy ant,False,False,No close match found
yellow sac spider,False,False,No close match found
yellow spotted lizard,False,False,No close match found
yellow tanager (black-and-yellow tanager),False,False,No close match found
yellow tang,True,False,"yellowstone, yellow, bellowing"
yellow-bellied sea snake,False,False,No close match found
yellow-eyed penguin,False,False,No close match found
yellow-faced bee,False,False,No close match found
yellowish cuckoo bumblebee (formerly fernalds cuckoo bumblebee),False,False,No close match found
yellowjacket (yellow jacket),False,False,No close match found
yeti crab,False,False,No close match found
yokohama chicken,True,False,yokohama
yoranian,True,False,"hyrcania, yanina, urania"
yorkie bichon,False,False,No close match found
yorkiepoo,True,False,"yorke, yoritomo, yorkshire"
zebra mussels,True,False,"brussels, mussels"
zebra pleco,False,False,No close match found
zebra shark,False,False,No close match found
zebra snake,False,False,No close match found
